"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Answer.web_url","Approve","Reject"
"3OWZNK3RYLQOH1RNN76S567VAPPU2G","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:11 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:11 PST 2018","","","33FOTY3KEMMOS6QL9EQFV075142C1A","A342MKYRH039KF","Approved","Tue Jan 16 09:14:29 PST 2018","Tue Jan 16 09:15:00 PST 2018","Thu Jan 18 09:15:00 PST 2018","2018-01-18 17:15:44 UTC","","","31","100% (255/255)","0% (0/0)","0% (0/0)","""Jamie Campbell Bower""","https://www.facebook.com/foreverjamiecampbellbower/"
"3OWZNK3RYLQOH1RNN76S567VAPPU2G","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:11 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:11 PST 2018","","","3YGXWBAF70I5K5N4WW9HTYE8DPO4CT","APEB5ERGCYP6D","Approved","Tue Jan 16 09:53:51 PST 2018","Tue Jan 16 09:54:22 PST 2018","Thu Jan 18 09:54:22 PST 2018","2018-01-18 17:54:45 UTC","","","31","100% (3636/3636)","0% (0/0)","0% (0/0)","""Jamie Campbell Bower""","https://www.facebook.com/foreverjamiecampbellbower/"
"3MDWE879UH3KLM3G8P4CA3NLRAS9B6","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:07 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:07 PST 2018","","","31Q0U3WYDPGIGPVPIXI4FEFR0TP71Q","A1DXFMUVK5015A","Approved","Tue Jan 16 07:33:17 PST 2018","Tue Jan 16 07:33:27 PST 2018","Thu Jan 18 07:33:27 PST 2018","2018-01-18 15:33:45 UTC","","","10","100% (1921/1921)","0% (0/0)","0% (0/0)","""Christopher Denham""","https://none.com"
"3MDWE879UH3KLM3G8P4CA3NLRAS9B6","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:07 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:07 PST 2018","","","3E13VNJ1NNWF59CL1OM16350E95I11","A2VZ39UXMP7MWL","Approved","Tue Jan 16 08:01:32 PST 2018","Tue Jan 16 08:05:48 PST 2018","Thu Jan 18 08:05:48 PST 2018","2018-01-18 16:06:44 UTC","","","256","100% (3/3)","0% (0/0)","0% (0/0)","""Christopher Denham""","https://www.facebook.com/chris.denham606"
"3MDWE879UH3KLM3G8P4CA3NLRAS9B6","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:07 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:07 PST 2018","","","3Z4XG4ZF48SU64L1ZVVHONFNGSDX8Y","A2COCSUGZV28X","Approved","Tue Jan 16 07:52:58 PST 2018","Tue Jan 16 07:53:19 PST 2018","Thu Jan 18 07:53:19 PST 2018","2018-01-18 15:53:44 UTC","","","21","100% (31/31)","0% (0/0)","0% (0/0)","""Christopher Denham""","https://www.facebook.com/christopher.denham"
"356ZPKYPUHI1QHCYZ6ET44L1HNSPYW","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:40 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:40 PST 2018","","","37W3JXSD669UWA7T2UXPLHPI05LWYT","AY0X0KNFY3GRC","Approved","Tue Jan 16 08:43:13 PST 2018","Tue Jan 16 08:44:24 PST 2018","Thu Jan 18 08:44:24 PST 2018","2018-01-18 16:44:45 UTC","","","71","100% (316/316)","0% (0/0)","0% (0/0)","""Ciarßn Hinds""","https://www.facebook.com/Ciar%C3%A1n-Hinds-Fans-238070179606979/"
"356ZPKYPUHI1QHCYZ6ET44L1HNSPYW","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:40 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:40 PST 2018","","","39GAF6DQWR1KRFWL0VLKLSVUMBW1VC","A3J8THL7KK1SVN","Approved","Tue Jan 16 07:33:56 PST 2018","Tue Jan 16 07:34:10 PST 2018","Thu Jan 18 07:34:10 PST 2018","2018-01-18 15:34:44 UTC","","","14","100% (354/354)","0% (0/0)","0% (0/0)","""Ciarßn Hinds""","http://none.com/"
"356ZPKYPUHI1QHCYZ6ET44L1HNSPYW","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:40 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:40 PST 2018","","","3WS1NTTKEYDVOTPD4XCGP19YTSEF0H","A27AFWOV9CJ61G","Approved","Tue Jan 16 16:12:34 PST 2018","Tue Jan 16 16:13:59 PST 2018","Thu Jan 18 16:13:59 PST 2018","2018-01-19 00:14:44 UTC","","","85","100% (8/8)","0% (0/0)","0% (0/0)","""Ciarßn Hinds""","htttp://none.com"
"3H781YYV6TJ1C4OEGMBJ2BUIOE8ETB","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:07 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:07 PST 2018","","","33F859I566EGMCJTX3X5C3HU074BH5","A2ALHGJFCAUSBX","Approved","Tue Jan 16 06:35:40 PST 2018","Tue Jan 16 06:36:36 PST 2018","Thu Jan 18 06:36:36 PST 2018","2018-01-18 14:36:44 UTC","","","56","100% (75/75)","100% (3/3)","100% (3/3)","""Joseph Sikora""","https://www.facebook.com/JosephSikora4/"
"3H781YYV6TJ1C4OEGMBJ2BUIOE8ETB","3PFZUIOZMHXJ80PY000LQGAOC4AKA5","Find the Facebook Page an actor or director","Given an actor / director name, find the URL for their Page in Facebook. If Page does not exist - put 'none.com' as the answer","data collection, actors, facebook","$0.02","Tue Jan 16 05:40:07 PST 2018","3","BatchId:3078634;OriginalHitTemplateId:920937305;","18000","172800","Thu Jan 18 05:40:07 PST 2018","","","35GMH2SV3EIOLWH0B7ULXKKGFS0EO5","A1E020PIJTC273","Approved","Tue Jan 16 09:50:29 PST 2018","Tue Jan 16 09:50:38 PST 2018","Thu Jan 18 09:50:38 PST 2018","2018-01-18 17:50:45 UTC","","","9","100% (26/26)","0% (0/0)","0% (0/0)","""Joseph Sikora""","https://www.facebook.com/JosephSikora4/"
